T_insertion	T_quick	T_merge	T_heap
9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07
9.99999883788405e-07	0.0	9.99999883788405e-07	1.0000003385357559e-06
9.99999883788405e-07	0.0	9.99999883788405e-07	9.99999883788405e-07
9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07
9.99999883788405e-07	1.0000003385357559e-06	0.0	9.99999883788405e-07
0.0	9.99999883788405e-07	2.000000222324161e-06	1.0000003385357559e-06
9.99999883788405e-07	1.0000003385357559e-06	9.99999883788405e-07	9.99999883788405e-07
2.000000222324161e-06	1.0000003385357559e-06	9.99999883788405e-07	3.000000106112566e-06
1.99999976757681e-06	2.000000222324161e-06	0.0	0.0
0.0	0.0	9.99999883788405e-07	9.99999883788405e-07
9.99999883788405e-07	9.99999883788405e-07	0.0	9.99999883788405e-07
0.0	9.99999883788405e-07	1.99999976757681e-06	0.0
0.0	0.0	9.99999883788405e-07	1.0000003385357559e-06
9.99999883788405e-07	0.0	0.0	0.0
9.99999883788405e-07	9.99999883788405e-07	0.0	0.0
0.0	1.0000003385357559e-06	1.99999976757681e-06	0.0
0.0	1.0000003385357559e-06	1.0000003385357559e-06	1.99999976757681e-06
9.99999883788405e-07	9.99999883788405e-07	0.0	0.0
9.99999883788405e-07	1.99999976757681e-06	2.000000222324161e-06	0.0
0.0	0.0	9.99999883788405e-07	2.000000222324161e-06
9.99999883788405e-07	0.0	0.0	9.99999883788405e-07
9.99999883788405e-07	1.99999976757681e-06	1.0000003385357559e-06	9.99999883788405e-07
9.99999883788405e-07	1.99999976757681e-06	9.99999883788405e-07	0.0
0.0	0.0	1.0000003385357559e-06	1.0000003385357559e-06
2.000000222324161e-06	9.99999883788405e-07	1.0000003385357559e-06	9.99999883788405e-07
1.99999976757681e-06	9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07
1.0000003385357559e-06	9.99999883788405e-07	9.99999883788405e-07	0.0
0.0	9.99999883788405e-07	2.000000222324161e-06	2.000000222324161e-06
0.0	0.0	0.0	1.99999976757681e-06
9.99999883788405e-07	0.0	0.0	9.99999883788405e-07
1.0000003385357559e-06	2.000000222324161e-06	9.99999883788405e-07	0.0
1.99999976757681e-06	9.99999883788405e-07	0.0	0.0
9.99999883788405e-07	0.0	1.0000003385357559e-06	9.99999883788405e-07
9.99999883788405e-07	0.0	0.0	9.99999883788405e-07
9.99999883788405e-07	1.99999976757681e-06	0.0	0.0
0.0	9.99999883788405e-07	9.99999883788405e-07	0.0
2.999999651365215e-06	0.0	9.99999883788405e-07	1.99999976757681e-06
9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07
0.0	0.0	0.0	1.99999976757681e-06
9.99999883788405e-07	1.99999976757681e-06	0.0	0.0
9.99999883788405e-07	9.99999883788405e-07	1.99999976757681e-06	9.99999883788405e-07
0.0	1.0000003385357559e-06	0.0	1.99999976757681e-06
9.99999883788405e-07	1.0000003385357559e-06	9.99999883788405e-07	0.0
0.0	1.99999976757681e-06	9.99999883788405e-07	9.99999883788405e-07
0.0	0.0	1.0000003385357559e-06	0.0
1.0000003385357559e-06	9.99999883788405e-07	2.000000222324161e-06	9.99999883788405e-07
0.0	9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07
2.000000222324161e-06	9.99999883788405e-07	1.0000003385357559e-06	9.99999883788405e-07
2.000000222324161e-06	1.0000003385357559e-06	0.0	1.0000003385357559e-06
1.99999976757681e-06	9.99999883788405e-07	9.99999883788405e-07	9.99999883788405e-07
2.000000222324161e-06	1.0000003385357559e-06	1.0000003385357559e-06	2.000000222324161e-06
2.000000222324161e-06	0.0	9.99999883788405e-07	9.99999883788405e-07
9.99999883788405e-07	2.000000222324161e-06	9.99999883788405e-07	8.999999863590347e-06
9.99999883788405e-07	0.0	9.99999883788405e-07	1.99999976757681e-06
9.99999883788405e-07	9.99999883788405e-07	0.0	0.0
2.000000222324161e-06	2.000000222324161e-06	0.0	0.0
0.0	0.0	1.0000003385357559e-06	9.99999883788405e-07
2.000000222324161e-06	0.0	1.0000003385357559e-06	0.0
0.0	9.99999883788405e-07	9.99999883788405e-07	1.99999976757681e-06
0.0	9.99999883788405e-07	9.99999883788405e-07	2.000000222324161e-06
9.99999883788405e-07	3.000000106112566e-06	0.0	0.0
0.0	0.0	2.000000222324161e-06	0.0
9.99999883788405e-07	9.99999883788405e-07	0.0	9.99999883788405e-07
9.99999883788405e-07	1.0000003385357559e-06	9.99999883788405e-07	1.99999976757681e-06
